order_id,customer_id,amount,product_category,city,payment_method,Segment,Churn_Risk,R_score,F_score,M_score,year,month,month_name,quarter,week,date_str
ORD004896,CUST0494,467.92,Clothing,Hyderabad,Debit Card,Loyal Customers,Low,5,5,5,2022,11,November,Q4,47,2022-11-27
ORD001767,CUST0167,453.88,Beauty,Mumbai,Credit Card,At Risk,High,3,4,3,2023,6,June,Q2,23,2023-06-05
ORD004552,CUST0459,1856.14,Home & Kitchen,Bangalore,Debit Card,Champions,Low,5,5,5,2022,6,June,Q2,25,2022-06-23
ORD007122,CUST0720,222.53,Books,Hyderabad,Credit Card,At Risk,High,4,2,1,2023,8,August,Q3,33,2023-08-20
ORD006550,CUST0665,470.49,Beauty,Surat,Credit Card,Loyal Customers,Low,5,5,4,2023,8,August,Q3,31,2023-08-04
ORD004038,CUST0417,1131.22,Books,Bangalore,Credit Card,Loyal Customers,Low,4,5,5,2022,6,June,Q2,25,2022-06-20
ORD008261,CUST0856,837.74,Clothing,Kolkata,Credit Card,Loyal Customers,Low,4,5,5,2022,12,December,Q4,52,2022-12-26
ORD000149,CUST0011,1887.31,Electronics,Pune,Debit Card,Champions,Low,5,5,5,2023,7,July,Q3,27,2023-07-04
ORD000286,CUST0024,296.18,Clothing,Bangalore,NetBanking,At Risk,High,3,4,3,2023,5,May,Q2,19,2023-05-08
ORD007801,CUST0805,376.22,Clothing,Ahmedabad,COD,At Risk,High,2,3,3,2023,2,February,Q1,8,2023-02-20
ORD009642,CUST0966,607.32,Home & Kitchen,Ahmedabad,Debit Card,At Risk,High,3,3,3,2022,2,February,Q1,7,2022-02-16
ORD000364,CUST0032,864.47,Electronics,Chennai,UPI,Loyal Customers,Low,4,5,5,2023,7,July,Q3,27,2023-07-05
ORD005368,CUST0556,466.09,Electronics,Pune,Debit Card,At Risk,High,3,4,4,2022,7,July,Q3,27,2022-07-04
ORD009936,CUST0996,2302.56,Home & Kitchen,Kolkata,Debit Card,Loyal Customers,Low,4,5,5,2022,9,September,Q3,35,2022-09-02
ORD008401,CUST0868,509.22,Home & Kitchen,Chennai,Credit Card,Loyal Customers,Low,5,4,4,2022,6,June,Q2,23,2022-06-06
ORD009444,CUST0949,358.63,Beauty,Ahmedabad,UPI,At Risk,High,3,2,2,2022,1,January,Q1,4,2022-01-29
ORD004726,CUST0473,2408.62,Electronics,Ahmedabad,Credit Card,Champions,Low,5,5,5,2023,1,January,Q1,5,2023-01-30
ORD007272,CUST0733,284.96,Books,Bangalore,Debit Card,Hibernating,Very High,1,2,3,2022,5,May,Q2,19,2022-05-10
ORD006771,CUST0685,680.33,Clothing,Bangalore,NetBanking,At Risk,High,5,2,3,2023,12,December,Q4,50,2023-12-14
ORD004444,CUST0450,993.96,Home & Kitchen,Surat,COD,Champions,Low,5,5,5,2023,8,August,Q3,34,2023-08-23
ORD007447,CUST0762,435.81,Clothing,Bangalore,Debit Card,Hibernating,Very High,2,3,3,2022,6,June,Q2,22,2022-06-05
ORD000237,CUST0020,978.68,Clothing,Delhi,Credit Card,Loyal Customers,Low,5,4,4,2023,7,July,Q3,27,2023-07-07
ORD007710,CUST0791,452.2,Clothing,Pune,UPI,Loyal Customers,Low,4,5,4,2023,1,January,Q1,3,2023-01-18
ORD009576,CUST0961,1994.86,Home & Kitchen,Pune,UPI,Champions,Low,4,5,5,2022,2,February,Q1,7,2022-02-15
ORD002563,CUST0252,690.67,Electronics,Hyderabad,Credit Card,At Risk,High,3,4,4,2022,6,June,Q2,23,2022-06-06
ORD007124,CUST0721,547.44,Electronics,Hyderabad,COD,At Risk,High,4,2,3,2023,9,September,Q3,38,2023-09-19
ORD008348,CUST0862,210.89,Clothing,Mumbai,Debit Card,Hibernating,Very High,1,3,2,2022,8,August,Q3,32,2022-08-13
ORD009593,CUST0963,707.0,Home & Kitchen,Kolkata,Credit Card,Loyal Customers,Low,5,4,4,2023,4,April,Q2,14,2023-04-06
ORD005520,CUST0568,544.68,Electronics,Mumbai,UPI,At Risk,High,3,4,4,2022,2,February,Q1,6,2022-02-08
ORD009604,CUST0963,1125.6,Clothing,Kolkata,Credit Card,Loyal Customers,Low,5,4,4,2022,8,August,Q3,34,2022-08-27
ORD003084,CUST0313,2922.79,Home & Kitchen,Surat,Debit Card,Champions,Low,4,5,5,2022,7,July,Q3,26,2022-07-01
ORD002960,CUST0300,2644.7,Sports,Pune,NetBanking,Champions,Low,5,5,5,2022,2,February,Q1,8,2022-02-24
ORD002103,CUST0203,1036.24,Beauty,Mumbai,NetBanking,Loyal Customers,Low,4,5,5,2022,1,January,Q1,4,2022-01-27
ORD000633,CUST0057,2397.93,Home & Kitchen,Pune,NetBanking,Champions,Low,4,5,5,2023,7,July,Q3,27,2023-07-08
ORD006814,CUST0691,344.39,Electronics,Mumbai,Debit Card,At Risk,High,2,4,4,2022,12,December,Q4,49,2022-12-08
ORD002494,CUST0245,702.46,Books,Surat,UPI,Champions,Low,5,5,5,2023,10,October,Q4,42,2023-10-19
ORD002666,CUST0269,455.89,Clothing,Pune,NetBanking,At Risk,High,3,3,3,2023,4,April,Q2,16,2023-04-17
ORD008485,CUST0875,1786.87,Books,Chennai,Debit Card,Champions,Low,5,5,5,2022,11,November,Q4,46,2022-11-16
ORD004407,CUST0443,682.35,Clothing,Pune,COD,At Risk,High,2,3,3,2022,9,September,Q3,38,2022-09-23
ORD009922,CUST0993,491.35,Books,Kolkata,UPI,Loyal Customers,Low,3,5,4,2022,6,June,Q2,24,2022-06-18
ORD009435,CUST0947,1257.09,Clothing,Mumbai,Credit Card,Loyal Customers,Low,4,4,5,2022,4,April,Q2,14,2022-04-06
ORD002335,CUST0226,975.9,Home & Kitchen,Ahmedabad,UPI,Loyal Customers,Low,5,5,5,2022,1,January,Q1,3,2022-01-18
ORD007645,CUST0783,1265.35,Home & Kitchen,Chennai,Debit Card,Loyal Customers,Low,5,5,5,2023,10,October,Q4,40,2023-10-04
ORD008704,CUST0888,997.65,Electronics,Delhi,NetBanking,Loyal Customers,Low,5,4,4,2023,1,January,Q1,1,2023-01-07
ORD006597,CUST0667,537.97,Beauty,Jaipur,UPI,Loyal Customers,Low,5,5,5,2023,9,September,Q3,37,2023-09-15
ORD003620,CUST0370,1540.9,Electronics,Pune,UPI,Champions,Low,5,5,5,2023,9,September,Q3,37,2023-09-16
ORD005562,CUST0577,457.9,Electronics,Pune,UPI,Loyal Customers,Low,4,4,4,2023,8,August,Q3,33,2023-08-20
ORD003884,CUST0393,498.6,Beauty,Bangalore,NetBanking,At Risk,High,3,4,3,2022,9,September,Q3,37,2022-09-13
ORD008463,CUST0875,1588.08,Home & Kitchen,Hyderabad,Credit Card,Champions,Low,5,5,5,2023,8,August,Q3,35,2023-08-28
ORD007432,CUST0761,965.06,Electronics,Jaipur,COD,Loyal Customers,Low,3,4,5,2022,9,September,Q3,38,2022-09-23
ORD004212,CUST0434,800.44,Home & Kitchen,Bangalore,UPI,Loyal Customers,Low,4,5,5,2023,3,March,Q1,9,2023-03-01
ORD009497,CUST0956,305.44,Electronics,Pune,NetBanking,At Risk,High,4,3,3,2023,3,March,Q1,10,2023-03-12
ORD001495,CUST0142,938.67,Books,Mumbai,NetBanking,Loyal Customers,Low,5,5,5,2023,7,July,Q3,30,2023-07-29
ORD002402,CUST0237,1296.55,Beauty,Kolkata,UPI,Loyal Customers,Low,5,5,5,2022,11,November,Q4,44,2022-11-02
ORD003875,CUST0392,552.59,Books,Mumbai,Credit Card,At Risk,High,3,4,4,2023,5,May,Q2,18,2023-05-06
ORD001233,CUST0112,886.02,Home & Kitchen,Surat,UPI,Loyal Customers,Low,5,5,5,2022,8,August,Q3,34,2022-08-24
ORD002662,CUST0269,498.1,Sports,Kolkata,Credit Card,At Risk,High,3,3,3,2023,6,June,Q2,26,2023-06-29
ORD002818,CUST0289,240.65,Books,Mumbai,Debit Card,Loyal Customers,Low,4,5,4,2022,10,October,Q4,43,2022-10-30
ORD009189,CUST0927,486.26,Home & Kitchen,Hyderabad,Credit Card,Loyal Customers,Low,4,4,4,2023,4,April,Q2,17,2023-04-28
ORD002775,CUST0285,317.23,Clothing,Chennai,COD,At Risk,High,2,3,3,2022,6,June,Q2,25,2022-06-20
ORD009806,CUST0983,337.3,Sports,Hyderabad,NetBanking,Loyal Customers,Low,5,5,4,2023,10,October,Q4,43,2023-10-29
ORD007427,CUST0759,434.82,Home & Kitchen,Kolkata,UPI,Hibernating,Very High,1,1,1,2022,8,August,Q3,32,2022-08-12
ORD008778,CUST0890,1204.6,Electronics,Kolkata,UPI,Loyal Customers,Low,4,5,5,2022,4,April,Q2,16,2022-04-24
ORD008529,CUST0879,2429.37,Clothing,Hyderabad,UPI,Champions,Low,5,5,5,2023,1,January,Q1,1,2023-01-08
ORD001736,CUST0165,372.71,Electronics,Hyderabad,NetBanking,Champions,Low,5,5,5,2022,12,December,Q4,48,2022-12-04
ORD007398,CUST0755,620.1,Electronics,Bangalore,Credit Card,Loyal Customers,Low,4,5,5,2023,4,April,Q2,15,2023-04-10
ORD004256,CUST0435,1146.77,Home & Kitchen,Kolkata,Debit Card,Champions,Low,5,5,5,2022,10,October,Q4,41,2022-10-15
ORD008279,CUST0856,483.44,Home & Kitchen,Hyderabad,UPI,Loyal Customers,Low,4,5,5,2023,6,June,Q2,26,2023-06-26
ORD002476,CUST0242,368.21,Beauty,Pune,Debit Card,At Risk,High,3,2,2,2023,7,July,Q3,26,2023-07-02
ORD009975,CUST0998,1059.3,Books,Chennai,UPI,Loyal Customers,Low,5,5,5,2023,9,September,Q3,39,2023-09-25
ORD003714,CUST0375,1005.92,Books,Surat,Credit Card,Champions,Low,5,5,5,2023,9,September,Q3,39,2023-09-30
ORD008969,CUST0903,350.23,Electronics,Surat,NetBanking,Loyal Customers,Low,5,4,4,2023,6,June,Q2,23,2023-06-05
ORD001805,CUST0169,1060.38,Clothing,Surat,NetBanking,Champions,Low,5,5,5,2023,3,March,Q1,13,2023-03-31
ORD000708,CUST0061,451.25,Electronics,Chennai,UPI,At Risk,High,3,3,3,2022,1,January,Q1,3,2022-01-20
ORD009182,CUST0926,2464.01,Books,Kolkata,Debit Card,Champions,Low,5,5,5,2023,3,March,Q1,10,2023-03-09
ORD005190,CUST0529,2039.38,Electronics,Chennai,Credit Card,Champions,Low,5,5,5,2023,5,May,Q2,19,2023-05-13
ORD005473,CUST0564,3068.31,Clothing,Surat,Credit Card,Champions,Low,5,5,5,2023,3,March,Q1,10,2023-03-10
ORD000073,CUST0007,645.84,Beauty,Surat,UPI,Champions,Low,5,5,5,2022,12,December,Q4,52,2022-12-30
ORD007844,CUST0813,756.34,Electronics,Jaipur,UPI,Loyal Customers,Low,4,4,4,2022,12,December,Q4,49,2022-12-09
ORD005102,CUST0516,1317.85,Electronics,Pune,UPI,Champions,Low,5,5,5,2023,2,February,Q1,7,2023-02-19
ORD006765,CUST0683,782.38,Beauty,Ahmedabad,Credit Card,Loyal Customers,Low,5,4,4,2023,12,December,Q4,50,2023-12-13
ORD001126,CUST0103,397.05,Electronics,Jaipur,Debit Card,At Risk,High,3,4,3,2023,3,March,Q1,13,2023-03-27
ORD001242,CUST0112,1040.41,Home & Kitchen,Mumbai,Debit Card,Loyal Customers,Low,5,5,5,2023,11,November,Q4,45,2023-11-07
ORD008244,CUST0855,828.36,Electronics,Kolkata,UPI,Loyal Customers,Low,5,4,4,2023,8,August,Q3,35,2023-08-31
ORD002350,CUST0227,244.83,Electronics,Mumbai,NetBanking,At Risk,High,4,2,2,2022,8,August,Q3,34,2022-08-22
ORD006603,CUST0667,523.05,Sports,Delhi,Credit Card,Loyal Customers,Low,5,5,5,2023,9,September,Q3,35,2023-09-01
ORD006781,CUST0688,957.99,Electronics,Mumbai,UPI,Loyal Customers,Low,4,4,4,2023,5,May,Q2,19,2023-05-11
ORD004359,CUST0441,940.79,Books,Chennai,Credit Card,Champions,Low,5,5,5,2022,9,September,Q3,37,2022-09-16
ORD001344,CUST0126,503.78,Home & Kitchen,Delhi,UPI,Loyal Customers,Low,3,4,4,2023,2,February,Q1,6,2023-02-12
ORD009979,CUST1000,495.26,Beauty,Kolkata,Credit Card,Loyal Customers,Low,3,4,4,2023,4,April,Q2,15,2023-04-10
ORD009071,CUST0916,706.87,Electronics,Chennai,NetBanking,At Risk,High,3,4,4,2022,10,October,Q4,43,2022-10-25
ORD009566,CUST0961,3261.26,Clothing,Chennai,COD,Champions,Low,4,5,5,2022,11,November,Q4,45,2022-11-09
ORD006653,CUST0671,1019.79,Books,Bangalore,NetBanking,Loyal Customers,Low,4,4,5,2023,4,April,Q2,15,2023-04-10
ORD001101,CUST0101,621.97,Books,Kolkata,UPI,Loyal Customers,Low,5,5,5,2023,7,July,Q3,29,2023-07-20
ORD007328,CUST0742,323.76,Books,Surat,Credit Card,At Risk,High,3,4,3,2023,1,January,Q1,4,2023-01-27
ORD007623,CUST0782,244.99,Home & Kitchen,Jaipur,Credit Card,Hibernating,Very High,2,3,3,2022,4,April,Q2,13,2022-04-03
ORD000988,CUST0086,285.9,Sports,Delhi,UPI,Loyal Customers,Low,3,4,4,2022,8,August,Q3,34,2022-08-23
ORD002853,CUST0291,865.25,Clothing,Mumbai,UPI,Champions,Low,5,5,5,2023,10,October,Q4,40,2023-10-08
ORD000631,CUST0057,2056.69,Clothing,Kolkata,COD,Champions,Low,4,5,5,2022,12,December,Q4,49,2022-12-10
ORD001250,CUST0112,677.12,Books,Pune,UPI,Loyal Customers,Low,5,5,5,2022,11,November,Q4,45,2022-11-13
ORD003180,CUST0330,810.1,Electronics,Surat,NetBanking,Loyal Customers,Low,4,5,5,2022,12,December,Q4,50,2022-12-18
ORD000483,CUST0041,417.35,Sports,Hyderabad,UPI,Loyal Customers,Low,5,5,5,2023,2,February,Q1,7,2023-02-14
ORD003041,CUST0311,632.79,Electronics,Jaipur,Debit Card,Loyal Customers,Low,3,4,4,2022,10,October,Q4,40,2022-10-03
ORD005011,CUST0509,521.75,Books,Delhi,Credit Card,At Risk,High,3,2,3,2022,6,June,Q2,24,2022-06-13
ORD009224,CUST0931,335.46,Electronics,Kolkata,Debit Card,Loyal Customers,Low,4,4,3,2023,3,March,Q1,10,2023-03-09
ORD007001,CUST0705,1030.49,Beauty,Mumbai,UPI,Champions,Low,5,5,5,2022,12,December,Q4,49,2022-12-07
ORD003274,CUST0335,1089.74,Clothing,Jaipur,Credit Card,Champions,Low,5,5,5,2023,3,March,Q1,9,2023-03-05
ORD007228,CUST0729,1406.52,Home & Kitchen,Bangalore,UPI,Loyal Customers,Low,5,5,5,2023,12,December,Q4,48,2023-12-02
ORD003684,CUST0373,1847.74,Clothing,Jaipur,UPI,Champions,Low,5,5,5,2022,9,September,Q3,37,2022-09-12
ORD006675,CUST0673,2648.82,Electronics,Bangalore,Debit Card,Champions,Low,5,5,5,2023,7,July,Q3,29,2023-07-18
ORD006808,CUST0691,535.92,Clothing,Ahmedabad,Credit Card,At Risk,High,2,4,4,2023,4,April,Q2,16,2023-04-22
ORD009729,CUST0976,979.0,Home & Kitchen,Chennai,COD,Loyal Customers,Low,4,5,5,2023,7,July,Q3,27,2023-07-08
ORD001317,CUST0124,757.51,Electronics,Chennai,Credit Card,Loyal Customers,Low,4,4,4,2022,5,May,Q2,20,2022-05-19
ORD003226,CUST0333,2167.57,Clothing,Kolkata,Credit Card,Loyal Customers,Low,5,5,5,2022,8,August,Q3,32,2022-08-08
ORD001073,CUST0100,1031.27,Beauty,Bangalore,Credit Card,Loyal Customers,Low,4,5,5,2022,9,September,Q3,36,2022-09-07
ORD004816,CUST0487,2549.0,Electronics,Kolkata,NetBanking,Champions,Low,5,5,5,2023,2,February,Q1,8,2023-02-24
ORD008450,CUST0873,82.12,Electronics,Kolkata,UPI,At Risk,High,3,3,1,2023,5,May,Q2,18,2023-05-03
ORD005753,CUST0593,531.87,Clothing,Jaipur,NetBanking,Loyal Customers,Low,4,5,5,2022,2,February,Q1,7,2022-02-18
ORD009136,CUST0925,50.0,Clothing,Bangalore,COD,At Risk,High,3,4,3,2023,2,February,Q1,6,2023-02-09
ORD004617,CUST0464,313.04,Clothing,Pune,UPI,At Risk,High,3,3,3,2023,5,May,Q2,19,2023-05-08
ORD003098,CUST0317,345.77,Home & Kitchen,Bangalore,Credit Card,At Risk,High,3,3,3,2023,8,August,Q3,31,2023-08-01
ORD006870,CUST0697,1039.49,Electronics,Ahmedabad,Credit Card,Loyal Customers,Low,4,5,5,2023,1,January,Q1,3,2023-01-20
ORD001301,CUST0123,295.47,Clothing,Ahmedabad,Debit Card,At Risk,High,3,4,4,2022,8,August,Q3,33,2022-08-15
ORD007286,CUST0735,1090.28,Electronics,Chennai,Debit Card,At Risk,High,4,3,4,2022,6,June,Q2,26,2022-06-29
ORD006285,CUST0638,438.55,Electronics,Chennai,UPI,At Risk,High,3,4,4,2022,11,November,Q4,48,2022-11-29
ORD005496,CUST0565,910.15,Home & Kitchen,Surat,NetBanking,Loyal Customers,Low,3,4,4,2022,8,August,Q3,34,2022-08-24
ORD005292,CUST0543,426.95,Clothing,Ahmedabad,Debit Card,Loyal Customers,Low,4,5,4,2022,2,February,Q1,7,2022-02-17
ORD001799,CUST0169,408.5,Electronics,Pune,Debit Card,Champions,Low,5,5,5,2023,3,March,Q1,12,2023-03-25
ORD005204,CUST0529,1009.09,Clothing,Ahmedabad,Credit Card,Champions,Low,5,5,5,2022,6,June,Q2,25,2022-06-22
ORD008228,CUST0853,378.75,Clothing,Surat,UPI,Loyal Customers,Low,3,5,4,2022,5,May,Q2,19,2022-05-09
ORD005048,CUST0515,2107.61,Electronics,Chennai,COD,Champions,Low,5,5,5,2022,10,October,Q4,42,2022-10-17
ORD006442,CUST0651,2084.74,Electronics,Ahmedabad,UPI,Champions,Low,5,5,5,2023,1,January,Q1,1,2023-01-04
ORD008106,CUST0841,3429.04,Home & Kitchen,Jaipur,NetBanking,Champions,Low,5,5,5,2023,10,October,Q4,42,2023-10-18
ORD002360,CUST0228,402.12,Home & Kitchen,Bangalore,Credit Card,Loyal Customers,Low,4,4,4,2023,8,August,Q3,32,2023-08-10
ORD009371,CUST0945,950.31,Sports,Pune,Debit Card,Loyal Customers,Low,5,5,5,2023,1,January,Q1,1,2023-01-06
ORD003655,CUST0372,622.19,Home & Kitchen,Mumbai,Debit Card,Loyal Customers,Low,5,5,5,2022,2,February,Q1,8,2022-02-26
ORD007053,CUST0709,310.57,Clothing,Surat,Credit Card,Loyal Customers,Low,4,5,4,2023,6,June,Q2,26,2023-06-30
ORD001287,CUST0119,309.18,Home & Kitchen,Bangalore,Credit Card,At Risk,High,3,2,2,2022,5,May,Q2,18,2022-05-07
ORD009117,CUST0920,526.44,Clothing,Ahmedabad,UPI,Loyal Customers,Low,5,5,5,2023,4,April,Q2,15,2023-04-11
ORD004446,CUST0450,2075.46,Home & Kitchen,Ahmedabad,NetBanking,Champions,Low,5,5,5,2023,4,April,Q2,16,2023-04-20
ORD002138,CUST0206,1291.78,Home & Kitchen,Kolkata,UPI,Champions,Low,5,5,5,2023,5,May,Q2,22,2023-05-30
ORD006788,CUST0688,1048.5,Clothing,Delhi,Credit Card,Loyal Customers,Low,4,4,4,2023,6,June,Q2,25,2023-06-23
ORD009743,CUST0978,1123.13,Books,Pune,Credit Card,Champions,Low,5,5,5,2022,1,January,Q1,52,2022-01-01
ORD008501,CUST0875,948.83,Electronics,Bangalore,Credit Card,Champions,Low,5,5,5,2023,8,August,Q3,31,2023-08-05
ORD008958,CUST0902,1716.67,Books,Chennai,UPI,Champions,Low,5,5,5,2023,4,April,Q2,15,2023-04-14
ORD006895,CUST0699,1331.85,Sports,Surat,UPI,Loyal Customers,Low,3,4,5,2022,4,April,Q2,17,2022-04-25
ORD008560,CUST0879,1484.09,Electronics,Mumbai,UPI,Champions,Low,5,5,5,2022,11,November,Q4,44,2022-11-06
ORD007152,CUST0723,2927.22,Clothing,Ahmedabad,UPI,Champions,Low,5,5,5,2022,6,June,Q2,26,2022-06-27
ORD000964,CUST0084,1282.04,Clothing,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,3,March,Q1,11,2022-03-15
ORD006013,CUST0612,253.95,Home & Kitchen,Kolkata,UPI,At Risk,High,5,2,2,2022,8,August,Q3,31,2022-08-02
ORD004883,CUST0494,1233.38,Electronics,Pune,Debit Card,Loyal Customers,Low,5,5,5,2022,8,August,Q3,32,2022-08-11
ORD000141,CUST0011,3082.26,Home & Kitchen,Pune,UPI,Champions,Low,5,5,5,2023,4,April,Q2,17,2023-04-25
ORD009023,CUST0909,825.77,Home & Kitchen,Mumbai,NetBanking,Loyal Customers,Low,4,5,5,2023,2,February,Q1,7,2023-02-13
ORD006937,CUST0702,2236.32,Books,Bangalore,Debit Card,Champions,Low,5,5,5,2022,1,January,Q1,4,2022-01-24
ORD006543,CUST0665,336.6,Electronics,Delhi,UPI,Loyal Customers,Low,5,5,4,2022,5,May,Q2,19,2022-05-15
ORD005244,CUST0537,344.71,Clothing,Kolkata,UPI,At Risk,High,3,2,2,2023,7,July,Q3,27,2023-07-07
ORD004432,CUST0450,4215.91,Home & Kitchen,Chennai,UPI,Champions,Low,5,5,5,2023,11,November,Q4,48,2023-11-28
ORD000407,CUST0037,367.23,Electronics,Surat,NetBanking,At Risk,High,2,3,3,2022,4,April,Q2,14,2022-04-05
ORD008213,CUST0851,1092.06,Books,Delhi,NetBanking,Champions,Low,5,5,5,2023,1,January,Q1,1,2023-01-07
ORD008367,CUST0865,1208.27,Books,Ahmedabad,Debit Card,At Risk,High,3,4,4,2022,5,May,Q2,18,2022-05-06
ORD008618,CUST0881,601.45,Clothing,Ahmedabad,NetBanking,Loyal Customers,Low,5,5,5,2023,2,February,Q1,8,2023-02-20
ORD008235,CUST0853,609.25,Beauty,Kolkata,NetBanking,Loyal Customers,Low,3,5,4,2022,1,January,Q1,3,2022-01-20
ORD004400,CUST0441,994.65,Beauty,Ahmedabad,UPI,Champions,Low,5,5,5,2022,11,November,Q4,47,2022-11-24
ORD005253,CUST0538,509.17,Electronics,Jaipur,UPI,Loyal Customers,Low,4,5,5,2022,5,May,Q2,20,2022-05-18
ORD000012,CUST0001,991.41,Clothing,Bangalore,NetBanking,At Risk,High,2,4,4,2022,4,April,Q2,14,2022-04-06
ORD004761,CUST0477,1174.14,Home & Kitchen,Pune,UPI,Loyal Customers,Low,4,5,5,2023,4,April,Q2,14,2023-04-03
ORD001178,CUST0109,636.71,Electronics,Chennai,UPI,Loyal Customers,Low,4,4,5,2022,6,June,Q2,26,2022-06-29
ORD002864,CUST0291,2029.58,Books,Delhi,Credit Card,Champions,Low,5,5,5,2023,10,October,Q4,42,2023-10-16
ORD006472,CUST0656,640.6,Beauty,Surat,NetBanking,Loyal Customers,Low,5,4,5,2022,12,December,Q4,51,2022-12-22
ORD006229,CUST0630,487.36,Clothing,Surat,Debit Card,Loyal Customers,Low,5,5,5,2023,2,February,Q1,9,2023-02-27
ORD002990,CUST0301,691.56,Electronics,Mumbai,Credit Card,Loyal Customers,Low,5,5,5,2022,3,March,Q1,11,2022-03-17
ORD007118,CUST0719,941.92,Clothing,Hyderabad,Debit Card,Loyal Customers,Low,5,5,5,2022,11,November,Q4,45,2022-11-08
ORD007011,CUST0705,1612.38,Books,Hyderabad,Credit Card,Champions,Low,5,5,5,2023,4,April,Q2,17,2023-04-25
ORD008548,CUST0879,1471.76,Electronics,Surat,UPI,Champions,Low,5,5,5,2023,8,August,Q3,35,2023-08-30
ORD001441,CUST0133,1077.85,Home & Kitchen,Chennai,UPI,Loyal Customers,Low,4,4,5,2023,7,July,Q3,29,2023-07-19
ORD009738,CUST0977,157.87,Electronics,Chennai,UPI,Hibernating,Very High,1,3,2,2022,8,August,Q3,34,2022-08-26
ORD002876,CUST0291,1968.7,Electronics,Mumbai,Credit Card,Champions,Low,5,5,5,2022,1,January,Q1,3,2022-01-18
ORD009089,CUST0917,705.83,Books,Jaipur,UPI,Loyal Customers,Low,3,4,4,2023,6,June,Q2,23,2023-06-10
ORD008779,CUST0890,1621.92,Electronics,Ahmedabad,COD,Loyal Customers,Low,4,5,5,2022,6,June,Q2,23,2022-06-11
ORD007233,CUST0729,875.93,Clothing,Jaipur,Credit Card,Loyal Customers,Low,5,5,5,2023,9,September,Q3,38,2023-09-20
ORD003727,CUST0375,1879.48,Sports,Ahmedabad,UPI,Champions,Low,5,5,5,2022,8,August,Q3,34,2022-08-27
ORD002773,CUST0284,2434.61,Beauty,Surat,NetBanking,Champions,Low,5,5,5,2022,8,August,Q3,31,2022-08-02
ORD000455,CUST0039,369.44,Beauty,Kolkata,UPI,Hibernating,Very High,2,1,1,2023,1,January,Q1,2,2023-01-13
ORD008190,CUST0851,1240.84,Home & Kitchen,Bangalore,Credit Card,Champions,Low,5,5,5,2022,8,August,Q3,32,2022-08-12
ORD001368,CUST0129,2001.68,Clothing,Pune,UPI,Champions,Low,5,5,5,2022,6,June,Q2,22,2022-06-01
ORD003713,CUST0375,1812.15,Books,Jaipur,Debit Card,Champions,Low,5,5,5,2022,11,November,Q4,45,2022-11-08
ORD009843,CUST0984,459.99,Electronics,Chennai,UPI,Champions,Low,5,5,5,2023,12,December,Q4,51,2023-12-22
ORD001389,CUST0129,2834.95,Home & Kitchen,Hyderabad,Debit Card,Champions,Low,5,5,5,2022,2,February,Q1,8,2022-02-23
ORD001001,CUST0087,348.0,Electronics,Jaipur,UPI,At Risk,High,3,1,2,2023,4,April,Q2,17,2023-04-27
ORD007762,CUST0796,477.88,Clothing,Delhi,Debit Card,At Risk,High,4,3,3,2022,6,June,Q2,22,2022-06-02
ORD003554,CUST0357,1432.72,Home & Kitchen,Bangalore,NetBanking,Champions,Low,5,5,5,2023,5,May,Q2,21,2023-05-27
ORD004115,CUST0425,856.55,Clothing,Bangalore,NetBanking,Champions,Low,5,5,5,2023,10,October,Q4,42,2023-10-16
ORD001668,CUST0156,845.26,Home & Kitchen,Chennai,UPI,Loyal Customers,Low,5,4,4,2022,6,June,Q2,22,2022-06-04
ORD003174,CUST0329,491.91,Books,Chennai,Debit Card,At Risk,High,3,4,4,2023,3,March,Q1,9,2023-03-02
ORD009388,CUST0946,3284.32,Beauty,Hyderabad,UPI,Champions,Low,5,5,5,2023,10,October,Q4,42,2023-10-19
ORD000489,CUST0041,395.95,Sports,Pune,UPI,Loyal Customers,Low,5,5,5,2022,7,July,Q3,26,2022-07-02
ORD003231,CUST0333,1320.21,Clothing,Jaipur,Debit Card,Loyal Customers,Low,5,5,5,2023,8,August,Q3,33,2023-08-15
ORD003829,CUST0386,474.51,Electronics,Bangalore,Debit Card,Hibernating,Very High,1,2,3,2022,8,August,Q3,33,2022-08-16
ORD008642,CUST0883,146.3,Home & Kitchen,Mumbai,NetBanking,Champions,Low,5,5,5,2022,6,June,Q2,26,2022-06-30
ORD005209,CUST0529,3093.69,Clothing,Mumbai,UPI,Champions,Low,5,5,5,2023,10,October,Q4,42,2023-10-19
ORD007849,CUST0814,256.55,Electronics,Kolkata,Debit Card,At Risk,High,4,3,1,2023,5,May,Q2,18,2023-05-05
ORD005705,CUST0588,538.16,Sports,Delhi,UPI,Loyal Customers,Low,5,5,5,2022,9,September,Q3,39,2022-09-27
ORD009630,CUST0965,572.93,Electronics,Surat,UPI,Loyal Customers,Low,5,5,5,2022,7,July,Q3,27,2022-07-04
ORD008134,CUST0845,512.54,Home & Kitchen,Hyderabad,NetBanking,Loyal Customers,Low,4,4,4,2023,1,January,Q1,3,2023-01-18
ORD000704,CUST0061,716.65,Beauty,Pune,Debit Card,At Risk,High,3,3,3,2023,3,March,Q1,10,2023-03-08
ORD005106,CUST0516,1221.65,Beauty,Pune,UPI,Champions,Low,5,5,5,2023,2,February,Q1,5,2023-02-03
